	
\n\n	{}{}
	
[XZ]\nK = \nA = \n# ' o\n\n# \n[R]\nC = KS0TM:\n	{"XZ"={"K"=""}{"A"=""}}{"#comment"="' o"}{}{"#comment"=""}{"R"={"C"="KS0TM:"}}
	
# hQ\n	{"#comment"="hQ"}
[LCZQN]\nNK = S7=\n	{"LCZQN"={"NK"="S7="}}
[I]\nPLSEW = \n[W]\n[GB]\nHL = bU\nQ = \nP = k\nW = \nPIQ = \n[JPAK]\n	{"I"={"PLSEW"=""}}{"W"=}{"GB"={"HL"="bU"}{"Q"=""}{"P"="k"}{"W"=""}{"PIQ"=""}}{"JPAK"=}
\n# \n# \n[Z]\nS = \n\n[JZFHBC]\n	{}{"#comment"=""}{"#comment"=""}{"Z"={"S"=""}}{}{"JZFHBC"=}
	
	
	
	
[COAJPO]\n	{"COAJPO"=}
	
# J\n[EQIRYZHH]\nTYA = \nSACXDU_ = 8u\nQU = b\nPDXD_ = XX\n	{"#comment"="J"}{"EQIRYZHH"={"TYA"=""}{"SACXDU_"="8u"}{"QU"="b"}{"PDXD_"="XX"}}
# P\n# bFzlv=\n[P]\nEL_XEI = 4/C\n	{"#comment"="P"}{"#comment"="bFzlv="}{"P"={"EL_XEI"="4/C"}}
[T]\n	{"T"=}
	
\n[NPAA]\n\n	{}{"NPAA"=}{}
[TJVKSWAQTFO]\n\n# j\n[PQGJI]\n	{"TJVKSWAQTFO"=}{}{"#comment"="j"}{"PQGJI"=}
	
	
\n	{}
	
	
[ZAUFE]\nI = \nVP =  _\nB = \nIWX = f\n	{"ZAUFE"={"I"=""}{"VP"=" _"}{"B"=""}{"IWX"="f"}}
	
# y-\n	{"#comment"="y-"}
	
# o/d9z\n	{"#comment"="o/d9z"}
\n	{}
# \n\n\n\n	{"#comment"=""}{}{}{}
	
	
\n\n\n# \n[HY]\n# \n	{}{}{}{"#comment"=""}{"HY"=}{"#comment"=""}
[J]\n	{"J"=}
# :QSOQSFVr\n[PH]\nP_ = l\nWNSW = \nM = C\n[CJ]\nWC = 'x\n	{"#comment"=":QSOQSFVr"}{"PH"={"P_"="l"}{"WNSW"=""}{"M"="C"}}{"CJ"={"WC"="'x"}}
[YQ]\nOMY = \nF_UFLZ = 6S\n[T]\nY_ = 5\nKH = k\nP_ = HIUWs\n\n	{"YQ"={"OMY"=""}{"F_UFLZ"="6S"}}{"T"={"Y_"="5"}{"KH"="k"}{"P_"="HIUWs"}}{}
# 5:YA\n\n	{"#comment"="5:YA"}{}
[DJ]\n# :\n\n	{"DJ"=}{"#comment"=":"}{}
\n\n\n[MNJD]\nPH = \n	{}{}{}{"MNJD"={"PH"=""}}
[M]\nR = \n	{"M"={"R"=""}}
	
	
	
[U]\nF = B3\nBX = B\n\n\n[L]\nA_ = k_\nRH = \nEEF = _VJ+OT\n	{"U"={"F"="B3"}{"BX"="B"}}{}{}{"L"={"A_"="k_"}{"RH"=""}{"EEF"="_VJ+OT"}}
# R\n# 0p.\n\n	{"#comment"="R"}{"#comment"="0p."}{}
	
# M i"\n	{"#comment"="M i\""}
# \n	{"#comment"=""}
	
# /T\n	{"#comment"="/T"}
	
# \n	{"#comment"=""}
	
[R]\n[ANMPE]\n	{"R"=}{"ANMPE"=}
	
# qDt\n[Z]\n[DEP]\n	{"#comment"="qDt"}{"Z"=}{"DEP"=}
# "glN\n[J]\n\n[Z]\n	{"#comment"="\"glN"}{"J"=}{}{"Z"=}
[L]\nI = \n\n# -EF\n	{"L"={"I"=""}}{}{"#comment"="-EF"}
[XX]\nGH = 7\n	{"XX"={"GH"="7"}}
# p8M\n# '\n\n\n	{"#comment"="p8M"}{"#comment"="'"}{}{}
\n	{}
	
	
[QTDRTM]\nQR = 1IX\nWT = \n# \n	{"QTDRTM"={"QR"="1IX"}{"WT"=""}}{"#comment"=""}
	
\n[QQF]\nT = \nDBL = \n[ZVYMK]\nE_IY = ta\nTOMSPWRGQL = q98\nFXQL = LC\nLTY = \nA = rOR\nDVTB = 9P\nEQ = \nR = \nU = \nWGJ = .\n	{}{"QQF"={"T"=""}{"DBL"=""}}{"ZVYMK"={"E_IY"="ta"}{"TOMSPWRGQL"="q98"}{"FXQL"="LC"}{"LTY"=""}{"A"="rOR"}{"DVTB"="9P"}{"EQ"=""}{"R"=""}{"U"=""}{"WGJ"="."}}
	
\n[BZ]\n	{}{"BZ"=}
[CW]\n	{"CW"=}
# \n	{"#comment"=""}
	
	
[TF]\n\n# \n[G]\nS = K9\nU = 2\nCBJQNB_PO = yJ2/p\n\n	{"TF"=}{}{"#comment"=""}{"G"={"S"="K9"}{"U"="2"}{"CBJQNB_PO"="yJ2/p"}}{}
[FD]\n# c\n	{"FD"=}{"#comment"="c"}
[M]\n_ = tY5ZZ-/dQ\nZ_E = HxLN\nMII_ = V\n# vw4\n	{"M"={"_"="tY5ZZ-/dQ"}{"Z_E"="HxLN"}{"MII_"="V"}}{"#comment"="vw4"}
[NF]\n	{"NF"=}
[CS]\nWEV = \nC = \nZQBVYJJ = \n	{"CS"={"WEV"=""}{"C"=""}{"ZQBVYJJ"=""}}
	
	
[P]\nWMU = \nW = IS\n	{"P"={"WMU"=""}{"W"="IS"}}
\n	{}
	
[HB]\n	{"HB"=}
# \n[TDIGDYPERH]\n	{"#comment"=""}{"TDIGDYPERH"=}
# :4p\n[W]\n[WF]\nRZ = \n[RZN]\nBBULV_W = y\nFN = f ITS\n\n# \n	{"#comment"=":4p"}{"W"=}{"WF"={"RZ"=""}}{"RZN"={"BBULV_W"="y"}{"FN"="f ITS"}}{}{"#comment"=""}
[QL]\nK = \n\n# anLyC-j\n\n	{"QL"={"K"=""}}{}{"#comment"="anLyC-j"}{}
	
# P:l\n[XWJ]\nNY = n\n\n	{"#comment"="P:l"}{"XWJ"={"NY"="n"}}{}
# pxpi7\n	{"#comment"="pxpi7"}
[AR]\nBC = \n\n	{"AR"={"BC"=""}}{}
\n\n\n# Rp\n# \n	{}{}{}{"#comment"="Rp"}{"#comment"=""}
\n\n	{}{}
	
\n[NYIZEALY]\n[Q]\nK = u\n	{}{"NYIZEALY"=}{"Q"={"K"="u"}}
	
[S]\nP = RE\nTO = P\nBJ = \n	{"S"={"P"="RE"}{"TO"="P"}{"BJ"=""}}
	
	
# Wf\n\n# 164\n\n	{"#comment"="Wf"}{}{"#comment"="164"}{}
# \n\n	{"#comment"=""}{}
[ZNAVTX]\nWPQIDJ = a\nF = t\n[I]\nZY = \n[PTYK]\n[NV]\nYYPTOGWR = Y6s\nT = m\n# P\n	{"ZNAVTX"={"WPQIDJ"="a"}{"F"="t"}}{"I"={"ZY"=""}}{"PTYK"=}{"NV"={"YYPTOGWR"="Y6s"}{"T"="m"}}{"#comment"="P"}
[GU]\nW = Wd\nLBK = p\n# w4t\n\n	{"GU"={"W"="Wd"}{"LBK"="p"}}{"#comment"="w4t"}{}
	
\n\n	{}{}
\n	{}
	
	
	
[WUY]\n[N]\nT = \nMTTW = HtaEYp\n[J]\nY = G\nVFC = =\nPTS = \n\n	{"WUY"=}{"N"={"T"=""}{"MTTW"="HtaEYp"}}{"J"={"Y"="G"}{"VFC"="="}{"PTS"=""}}{}
	
# LAh\n	{"#comment"="LAh"}
	
\n\n[LXXD]\n[KFJ]\n[UM]\n\n[IWNCVOW]\nD = \nXR = \nIGY = /RVe\nCWSF = H\nMK_K = \n	{}{}{"LXXD"=}{"KFJ"=}{"UM"=}{}{"IWNCVOW"={"D"=""}{"XR"=""}{"IGY"="/RVe"}{"CWSF"="H"}{"MK_K"=""}}
	
\n	{}
[VU]\n_O = S\n\n	{"VU"={"_O"="S"}}{}
# IF\n[M]\nK = \nP = \nGJTNV = \nLR = \nK = =V\nJ = \nPKX = 81\nU = 51nxWRUoCEb\n	{"#comment"="IF"}{"M"={"K"=""}{"P"=""}{"GJTNV"=""}{"LR"=""}{"K"="=V"}{"J"=""}{"PKX"="81"}{"U"="51nxWRUoCEb"}}
# \n	{"#comment"=""}
[JWIICP]\nX = +Vp'+e\n[WIWZNV]\nO = \nGPG = 41K\n[BASDD]\nF = \n	{"JWIICP"={"X"="+Vp'+e"}}{"WIWZNV"={"O"=""}{"GPG"="41K"}}{"BASDD"={"F"=""}}
	
	
# P\n# B_P r+5q\n\n[V]\nRD = \nEL = \nC = EqIJ\nA = xE\n	{"#comment"="P"}{"#comment"="B_P r+5q"}{}{"V"={"RD"=""}{"EL"=""}{"C"="EqIJ"}{"A"="xE"}}
[YI]\nQE = \n_MOPVDJ = fwk\n\n[WWD]\nMCKAJY = \nEMK = \nY = \n[ANUVKU]\nW = r\nKBB = \n\n# \n	{"YI"={"QE"=""}{"_MOPVDJ"="fwk"}}{}{"WWD"={"MCKAJY"=""}{"EMK"=""}{"Y"=""}}{"ANUVKU"={"W"="r"}{"KBB"=""}}{}{"#comment"=""}
	
# \n[S]\nABWJ = 9\nY = J5M_\n\n[X]\nW = \n	{"#comment"=""}{"S"={"ABWJ"="9"}{"Y"="J5M_"}}{}{"X"={"W"=""}}
	
	
# \n# VV\n[UBK]\nJ = \nJ = \nVOUS = Dw1\nEF = /HX\nVKP = R\nN = \n_ = Y/4\nPST = \n	{"#comment"=""}{"#comment"="VV"}{"UBK"={"J"=""}{"J"=""}{"VOUS"="Dw1"}{"EF"="/HX"}{"VKP"="R"}{"N"=""}{"_"="Y/4"}{"PST"=""}}
# .\n	{"#comment"="."}
\n# \n	{}{"#comment"=""}
	
	
	
	
[JF]\n\n\n# \n# \n	{"JF"=}{}{}{"#comment"=""}{"#comment"=""}
# 197T\n	{"#comment"="197T"}
\n# q\n[HMNH]\n	{}{"#comment"="q"}{"HMNH"=}
