	
\n\n	{}{}
	
w: Rx:y\n\nms: r:5\nOAEmJ: c:T\nM: OQmRkg:H4\n	{"w"{"Rx"="y"}}{}{"ms"{"r"="5"}}{"OAEmJ"{"c"="T"}}{"M"{"OQmRkg"="H4"}}
k8b: YNqNyj:P\ngvi: TV:Et\n	{"k8b"{"YNqNyj"="P"}}{"gvi"{"TV"="Et"}}
	
\n# \nM: Dt:v\n# G.gu\n	{}{"#comment"=""}{"M"{"Dt"="v"}}{"#comment"="G.gu"}
# \n	{"#comment"=""}
# UNQPUEm\n	{"#comment"="UNQPUEm"}
	
\n	{}
	
	
# k\nC0E0v: b:Ka\n\n\n	{"#comment"="k"}{"C0E0v"{"b"="Ka"}}{}{}
b: 3:9kM\n	{"b"{"3"="9kM"}}
# \n# \n\n	{"#comment"=""}{"#comment"=""}{}
	
	
Nk6M: uV:l\n	{"Nk6M"{"uV"="l"}}
\n5f: i4:YIQ\n\n\n# \n\n\n\n	{}{"5f"{"i4"="YIQ"}}{}{}{"#comment"=""}{}{}{}
	
	
	
\n# hbY\n\n# WJvx\n# Pg\njf: s0:VC\n	{}{"#comment"="hbY"}{}{"#comment"="WJvx"}{"#comment"="Pg"}{"jf"{"s0"="VC"}}
z8k3Qh: Sj6:HU\n	{"z8k3Qh"{"Sj6"="HU"}}
	
\n39: I:6It\nurO: R:ZcQ89\n# \n# \n63: PqU:uL\ncU: RR:5j\n	{}{"39"{"I"="6It"}}{"urO"{"R"="ZcQ89"}}{"#comment"=""}{"#comment"=""}{"63"{"PqU"="uL"}}{"cU"{"RR"="5j"}}
\n# P\n\n# h56o\n\nt: a:W\n	{}{"#comment"="P"}{}{"#comment"="h56o"}{}{"t"{"a"="W"}}
m: U:5p\n	{"m"{"U"="5p"}}
\n	{}
Z: U7ImFg:A\n# Q\n\n	{"Z"{"U7ImFg"="A"}}{"#comment"="Q"}{}
	
	
	
\n# .\n	{}{"#comment"="."}
\n	{}
qA: J:tH\n# DcO\n	{"qA"{"J"="tH"}}{"#comment"="DcO"}
	
f: o:EXcP\n# \n# KE\n\ntEn9WJ: t:W\n# \n	{"f"{"o"="EXcP"}}{"#comment"=""}{"#comment"="KE"}{}{"tEn9WJ"{"t"="W"}}{"#comment"=""}
pc: 57:DUT1Nse8Mcy\n# GL\n# \nEX: MYNE:9VN\n	{"pc"{"57"="DUT1Nse8Mcy"}}{"#comment"="GL"}{"#comment"=""}{"EX"{"MYNE"="9VN"}}
\n	{}
P: f:6\nfI: Xk:f\n\n	{"P"{"f"="6"}}{"fI"{"Xk"="f"}}{}
# \n	{"#comment"=""}
	
	
OoqV: g:z\n\n\n	{"OoqV"{"g"="z"}}{}{}
\n	{}
# yj\n	{"#comment"="yj"}
	
# \n\n\nQjh: D:a\n\n\n	{"#comment"=""}{}{}{"Qjh"{"D"="a"}}{}{}
	
# E\n	{"#comment"="E"}
\ngVP5: XZ:ot\n	{}{"gVP5"{"XZ"="ot"}}
Q: l:4\n8: k:Hf\n	{"Q"{"l"="4"}}{"8"{"k"="Hf"}}
vY: O:L\nGl: DnxGV:VDWd\n	{"vY"{"O"="L"}}{"Gl"{"DnxGV"="VDWd"}}
# \n	{"#comment"=""}
# _9Xz\n	{"#comment"="_9Xz"}
	
\n# \n	{}{"#comment"=""}
lhMd: qtN:woU\n	{"lhMd"{"qtN"="woU"}}
# \n\n	{"#comment"=""}{}
	
Dx: V:2\n# \n# \n	{"Dx"{"V"="2"}}{"#comment"=""}{"#comment"=""}
# B\nr0o: tb:Fo\n	{"#comment"="B"}{"r0o"{"tb"="Fo"}}
# \n	{"#comment"=""}
	
5Acra: 1P:ZIi\n\n\n	{"5Acra"{"1P"="ZIi"}}{}{}
	
	
\nJp: P1i:d\n# \n	{}{"Jp"{"P1i"="d"}}{"#comment"=""}
1: ToM:yP\n	{"1"{"ToM"="yP"}}
	
\n\nDk7C: G7:a\n	{}{}{"Dk7C"{"G7"="a"}}
	
\n\n# "\n\nC: NzqP:gl\n\n# \n# 4C'A-Qp8\n	{}{}{"#comment"="\""}{}{"C"{"NzqP"="gl"}}{}{"#comment"=""}{"#comment"="4C'A-Qp8"}
	
# q\n4W: EIEcobdOx2w:MfEr\n# 1JLE\n	{"#comment"="q"}{"4W"{"EIEcobdOx2w"="MfEr"}}{"#comment"="1JLE"}
	
	
\n	{}
\n# \n	{}{"#comment"=""}
\n\n	{}{}
	
8G: u:E\n\n\n	{"8G"{"u"="E"}}{}{}
	
\n\n	{}{}
Xfo: 2d:yprjh\n# q98\n# \n	{"Xfo"{"2d"="yprjh"}}{"#comment"="q98"}{"#comment"=""}
	
	
\nOe: VnMS2:6\n# \n	{}{"Oe"{"VnMS2"="6"}}{"#comment"=""}
	
xc: qDB:T6\n# u\n	{"xc"{"qDB"="T6"}}{"#comment"="u"}
	
	
GN: eI:Av\n	{"GN"{"eI"="Av"}}
	
	
# FG\n\nRAZN: SVI3:eQ\n	{"#comment"="FG"}{}{"RAZN"{"SVI3"="eQ"}}
	
2: 8jX:V\n	{"2"{"8jX"="V"}}
T: jB:uaeX\n	{"T"{"jB"="uaeX"}}
\n# k\n	{}{"#comment"="k"}
qq: P:D\n\n# \n# \n	{"qq"{"P"="D"}}{}{"#comment"=""}{"#comment"=""}
	
\nX: jwj:s0h0\n# \n	{}{"X"{"jwj"="s0h0"}}{"#comment"=""}
prE: r:DC\n# s\n\n	{"prE"{"r"="DC"}}{"#comment"="s"}{}
# ik\n	{"#comment"="ik"}
	
\n	{}
\n10b3R: d:c\n# -8\n	{}{"10b3R"{"d"="c"}}{"#comment"="-8"}
	
	
	
	
# d\n7QLg: aa:xaO\n	{"#comment"="d"}{"7QLg"{"aa"="xaO"}}
# \n# \n	{"#comment"=""}{"#comment"=""}
	
phDk: I9:3\n\n# \n	{"phDk"{"I9"="3"}}{}{"#comment"=""}
# oAg\n7N26y: P:M7m\n\n\nv6j: PzjIT:ChuT\n# \n\n	{"#comment"="oAg"}{"7N26y"{"P"="M7m"}}{}{}{"v6j"{"PzjIT"="ChuT"}}{"#comment"=""}{}
	
DaF: Tpe:Gp3W2a1\ngtZ: p:3me\nKBY: 4V:Rbx90\n	{"DaF"{"Tpe"="Gp3W2a1"}}{"gtZ"{"p"="3me"}}{"KBY"{"4V"="Rbx90"}}
	
a: f0l8X:0D\n\nLV: 5:7e\n	{"a"{"f0l8X"="0D"}}{}{"LV"{"5"="7e"}}
\nog: npZ:n\n\nO: JY3:Jenv2e\n\n	{}{"og"{"npZ"="n"}}{}{"O"{"JY3"="Jenv2e"}}{}
	
\n\nW: B:fU\n\n# cyi\n	{}{}{"W"{"B"="fU"}}{}{"#comment"="cyi"}
\n\n# z\nq: 0W:Y2P\n# I\nj: H:h\n\n	{}{}{"#comment"="z"}{"q"{"0W"="Y2P"}}{"#comment"="I"}{"j"{"H"="h"}}{}
	
\nFiTC2: Gva:9X0\n	{}{"FiTC2"{"Gva"="9X0"}}
	
uhhaC: d:Jho\n	{"uhhaC"{"d"="Jho"}}
\n\n# n_\n	{}{}{"#comment"="n_"}
	
T: kFKeCWE:c\n	{"T"{"kFKeCWE"="c"}}
	
\n\n# m\n	{}{}{"#comment"="m"}
	
# qndfs\n	{"#comment"="qndfs"}
# \n	{"#comment"=""}
	
# k6cN\n	{"#comment"="k6cN"}
	
	
	
	
\n\n\n# Eled\n	{}{}{}{"#comment"="Eled"}
	
	
# Wd\n\nU: W:jf\n	{"#comment"="Wd"}{}{"U"{"W"="jf"}}
	
	
	
\n# p\n	{}{"#comment"="p"}
\n	{}
	
	
	
\nYghv: e7w:5MZo\n6: rY:ZK3N\n\n	{}{"Yghv"{"e7w"="5MZo"}}{"6"{"rY"="ZK3N"}}{}
	
\n\n# 5\n	{}{}{"#comment"="5"}
	
\nJFQEjbL0: S:R\n	{}{"JFQEjbL0"{"S"="R"}}
# 6\n	{"#comment"="6"}
	
	
# h3\n	{"#comment"="h3"}
# LV\n	{"#comment"="LV"}
\n# \n\n	{}{"#comment"=""}{}
Y: p:mw7oxu2\nYO: n9D:u\n\nz: F4:M\n# S\n	{"Y"{"p"="mw7oxu2"}}{"YO"{"n9D"="u"}}{}{"z"{"F4"="M"}}{"#comment"="S"}
	
MsX: rhn:Qk\n# v\n	{"MsX"{"rhn"="Qk"}}{"#comment"="v"}
	
# \n	{"#comment"=""}
M: 6:I\n	{"M"{"6"="I"}}
	
58XO86K7: uOMPHkj0:GPd\n	{"58XO86K7"{"uOMPHkj0"="GPd"}}
\n	{}
dh: g:7\n	{"dh"{"g"="7"}}
R: K:YT\n\n	{"R"{"K"="YT"}}{}
FCeNv: 61:g\n# cd7o\n	{"FCeNv"{"61"="g"}}{"#comment"="cd7o"}
	
\n	{}
4: p:ti1\nVWiDX: B:JB\n	{"4"{"p"="ti1"}}{"VWiDX"{"B"="JB"}}
	
pb: w:r\nKix9z: C:ku\n	{"pb"{"w"="r"}}{"Kix9z"{"C"="ku"}}
	
	
\n	{}
1Pfzf: TCnh:I\n# eK40b\n	{"1Pfzf"{"TCnh"="I"}}{"#comment"="eK40b"}
\n# \n	{}{"#comment"=""}
BAX: K:E\n# \n	{"BAX"{"K"="E"}}{"#comment"=""}
	
	
	
\nQpu: 0f:9ggEZn\n2d: 8:DP9nLe\n	{}{"Qpu"{"0f"="9ggEZn"}}{"2d"{"8"="DP9nLe"}}
bND: CT41eQ:o\n	{"bND"{"CT41eQ"="o"}}
	
	
# HpMo\ns: B:Buu\n\nEMj: Rym2t0:z\n	{"#comment"="HpMo"}{"s"{"B"="Buu"}}{}{"EMj"{"Rym2t0"="z"}}
