	
# \n\n	{"#comment"=""}{}
\n	{}
	
	
# '\n\nN: ZP:kQ0jm\nN2: 8:Ej\n	{"#comment"="'"}{}{"N"{"ZP"="kQ0jm"}}{"N2"{"8"="Ej"}}
	
8: Dv:B\n# 78\n3: Ez:TP8gs\n	{"8"{"Dv"="B"}}{"#comment"="78"}{"3"{"Ez"="TP8gs"}}
	
T: cN:Y6f\n\n\n\nI5f6: YgaZ:t\n	{"T"{"cN"="Y6f"}}{}{}{}{"I5f6"{"YgaZ"="t"}}
\n	{}
# Rn\n\n\n# YREQ\n	{"#comment"="Rn"}{}{}{"#comment"="YREQ"}
GK: Z:WUPkBK\n# =l\n	{"GK"{"Z"="WUPkBK"}}{"#comment"="=l"}
	
\n4Rl: J:Mu\n	{}{"4Rl"{"J"="Mu"}}
	
	
# \n	{"#comment"=""}
	
\n	{}
	
7: sF:V6WN\n	{"7"{"sF"="V6WN"}}
\n# 3\n# C\n# \n	{}{"#comment"="3"}{"#comment"="C"}{"#comment"=""}
\n# y/\n	{}{"#comment"="y/"}
\n\n	{}{}
DB8PtfD: Cy:0\nf: Ji:sIDucj2qd\n# h\n\n	{"DB8PtfD"{"Cy"="0"}}{"f"{"Ji"="sIDucj2qd"}}{"#comment"="h"}{}
IsjKx: dLQ8a4vZotPv7uO:j\n	{"IsjKx"{"dLQ8a4vZotPv7uO"="j"}}
# B\n	{"#comment"="B"}
	
Z: 3d:k5AeEQLk\n	{"Z"{"3d"="k5AeEQLk"}}
\n# K\nwdE: wi8xz:S\n# \n\n	{}{"#comment"="K"}{"wdE"{"wi8xz"="S"}}{"#comment"=""}{}
	
# B\n# \n\n\n# \nk: a4kE:CE\n# V6\n	{"#comment"="B"}{"#comment"=""}{}{}{"#comment"=""}{"k"{"a4kE"="CE"}}{"#comment"="V6"}
d: pU:F7\nN: sqi:W\n\ntanP: 8Q:CD8Y\n\n	{"d"{"pU"="F7"}}{"N"{"sqi"="W"}}{}{"tanP"{"8Q"="CD8Y"}}{}
	
	
\nuGr: B:XN7F\n\n	{}{"uGr"{"B"="XN7F"}}{}
	
	
\nC: c:W\n# R\n\n	{}{"C"{"c"="W"}}{"#comment"="R"}{}
	
# E-\n	{"#comment"="E-"}
# \nN: p:oZN6b\n\n	{"#comment"=""}{"N"{"p"="oZN6b"}}{}
# \nnpVvHS17: MsT:w\nTCW6RyS: g3:jh\n9: 6:f\n# \n	{"#comment"=""}{"npVvHS17"{"MsT"="w"}}{"TCW6RyS"{"g3"="jh"}}{"9"{"6"="f"}}{"#comment"=""}
	
w9U8: WM:zH\n# AJG\nGL: 6Qt3kPj:a\n	{"w9U8"{"WM"="zH"}}{"#comment"="AJG"}{"GL"{"6Qt3kPj"="a"}}
	
h: W:KZRJaIbk\nL: 2hyT:P0VJf\n	{"h"{"W"="KZRJaIbk"}}{"L"{"2hyT"="P0VJf"}}
	
	
U: K:W3\n\n	{"U"{"K"="W3"}}{}
	
\n	{}
\nP: VYGDBG:FZG\n	{}{"P"{"VYGDBG"="FZG"}}
# \n	{"#comment"=""}
kly: K:P\n\n\nx: yk1:b\n# P\n	{"kly"{"K"="P"}}{}{}{"x"{"yk1"="b"}}{"#comment"="P"}
5S: 1hXF:x\n	{"5S"{"1hXF"="x"}}
\n\n	{}{}
z: R:2\n	{"z"{"R"="2"}}
x: wQJ:jZ0\nL: o:n7z\n\n# 9\n	{"x"{"wQJ"="jZ0"}}{"L"{"o"="n7z"}}{}{"#comment"="9"}
\n\nr: Z5:1c\n	{}{}{"r"{"Z5"="1c"}}
	
# H\n	{"#comment"="H"}
# x\n	{"#comment"="x"}
	
	
	
51M: pjY4:PuHo8qY\n# 3\n7Pr: 6k:9\nvM006: 4A7tbY:w\n# \n	{"51M"{"pjY4"="PuHo8qY"}}{"#comment"="3"}{"7Pr"{"6k"="9"}}{"vM006"{"4A7tbY"="w"}}{"#comment"=""}
	
T: l:MK\n# mXd\n\n	{"T"{"l"="MK"}}{"#comment"="mXd"}{}
xBfFZiLC: beE:Q\n	{"xBfFZiLC"{"beE"="Q"}}
sqx: vo2:dcER\n	{"sqx"{"vo2"="dcER"}}
\n	{}
	
	
S: aj93F:O\n# J\n\n	{"S"{"aj93F"="O"}}{"#comment"="J"}{}
# \n\n	{"#comment"=""}{}
# '1K\n	{"#comment"="'1K"}
	
\n# \n	{}{"#comment"=""}
	
	
	
Q8njyI2F: 2X:N\n	{"Q8njyI2F"{"2X"="N"}}
# \n	{"#comment"=""}
# lHTZi69L\n\n	{"#comment"="lHTZi69L"}{}
	
# E3ba\n	{"#comment"="E3ba"}
# \n\n	{"#comment"=""}{}
	
# e\n	{"#comment"="e"}
	
	
\ndx: ld6:Aj\n\nz: 3SNF:NR\n\n\n	{}{"dx"{"ld6"="Aj"}}{}{"z"{"3SNF"="NR"}}{}{}
	
UTx2jSB: jP:N\n	{"UTx2jSB"{"jP"="N"}}
	
\nJJ: B:TO\n\nDr: p9t:D\n	{}{"JJ"{"B"="TO"}}{}{"Dr"{"p9t"="D"}}
\n\n	{}{}
	
	
# 2uj0\niUw: C3vrwK0CD:ryI\n	{"#comment"="2uj0"}{"iUw"{"C3vrwK0CD"="ryI"}}
# \n	{"#comment"=""}
	
	
\n\n	{}{}
# k\n\n# -O=PF\n# \n\n# \n	{"#comment"="k"}{}{"#comment"="-O=PF"}{"#comment"=""}{}{"#comment"=""}
	
\n	{}
	
# x3oOWc\n# \n\n	{"#comment"="x3oOWc"}{"#comment"=""}{}
\nx: f:mEWok\n	{}{"x"{"f"="mEWok"}}
E: I0:K\n\n\nR3: OkJ:c4Y\n# \n# EVZbM\n\njB: m5p:zL\n	{"E"{"I0"="K"}}{}{}{"R3"{"OkJ"="c4Y"}}{"#comment"=""}{"#comment"="EVZbM"}{}{"jB"{"m5p"="zL"}}
7Tj: dW:g\nAnOv: Wx7:LT\n	{"7Tj"{"dW"="g"}}{"AnOv"{"Wx7"="LT"}}
\n	{}
\n	{}
# Eo'\nr: GMsF:a\n	{"#comment"="Eo'"}{"r"{"GMsF"="a"}}
pU: T9:xD\nKIzC48k: A:4\n	{"pU"{"T9"="xD"}}{"KIzC48k"{"A"="4"}}
GR7: l5:xfgo\n\n\n\n	{"GR7"{"l5"="xfgo"}}{}{}{}
e: nY:G\n	{"e"{"nY"="G"}}
	
\n\n\nh: n1oRsv6iOLhO:5jdQ\n	{}{}{}{"h"{"n1oRsv6iOLhO"="5jdQ"}}
dx8GX: e2T:44O2\nYP: 0:qh\n	{"dx8GX"{"e2T"="44O2"}}{"YP"{"0"="qh"}}
f: c:CDS\n\n# 3wg\n\n	{"f"{"c"="CDS"}}{}{"#comment"="3wg"}{}
	
	
	
# \n\n	{"#comment"=""}{}
	
# 5\n	{"#comment"="5"}
\n	{}
\n	{}
\n	{}
	
\n	{}
hq: 2:U3Lm\n	{"hq"{"2"="U3Lm"}}
\n	{}
e: k:T\nFKtBZ: j:e\nB: DUNA6f:PMMenqCz\n	{"e"{"k"="T"}}{"FKtBZ"{"j"="e"}}{"B"{"DUNA6f"="PMMenqCz"}}
	
\n\nhPY: 8:bof\n	{}{}{"hPY"{"8"="bof"}}
CA: 9:01STBge\n	{"CA"{"9"="01STBge"}}
	
\n	{}
\n	{}
\n# 6Y\n# \n# \n	{}{"#comment"="6Y"}{"#comment"=""}{"#comment"=""}
\n	{}
NZUr: 6:CHXMfn70V\n# g\n# '\n\n	{"NZUr"{"6"="CHXMfn70V"}}{"#comment"="g"}{"#comment"="'"}{}
\n	{}
# \n	{"#comment"=""}
	
	
lMWK: A:0jFB\n# yd\n# 5\nbR: uh6:U\n	{"lMWK"{"A"="0jFB"}}{"#comment"="yd"}{"#comment"="5"}{"bR"{"uh6"="U"}}
	
# \nY: 9vD:q\n	{"#comment"=""}{"Y"{"9vD"="q"}}
	
\n	{}
\n	{}
# \n# \n# \n\n	{"#comment"=""}{"#comment"=""}{"#comment"=""}{}
	
# fVQ"/d\n	{"#comment"="fVQ\"/d"}
	
# xPEa\n	{"#comment"="xPEa"}
\nd: rj:1M\nv: 7RF:4xbB\n	{}{"d"{"rj"="1M"}}{"v"{"7RF"="4xbB"}}
# \n	{"#comment"=""}
